,word,pos,dep,indicator,data_id,word_position
497,;,PUNCT,punct,1.0,CVE20190005,25.0
498,15.1X53,NUM,compound,1.0,CVE20190005,26.0
499,versions,NOUN,conj,1.0,CVE20190005,27.0
500,prior,ADV,advmod,1.0,CVE20190005,28.0
501,to,ADP,prep,1.0,CVE20190005,29.0
502,15.1X53-D234,ADV,pobj,1.0,CVE20190005,30.0
503,on,ADP,prep,1.0,CVE20190005,31.0
504,QFX5200,PROPN,intj,1.0,CVE20190005,32.0
505,/,SYM,punct,1.0,CVE20190005,33.0
506,QFX5110,PROPN,pobj,1.0,CVE20190005,34.0
507,series,PROPN,pobj,1.0,CVE20190005,35.0
508,;,PUNCT,punct,1.0,CVE20190005,36.0
509,15.1X53,NUM,compound,1.0,CVE20190005,37.0
510,versions,NOUN,appos,1.0,CVE20190005,38.0
511,prior,ADV,advmod,1.0,CVE20190005,39.0
512,to,ADP,prep,1.0,CVE20190005,40.0
513,15.1X53-D591,NUM,pobj,1.0,CVE20190005,41.0
514,on,ADP,prep,1.0,CVE20190005,42.0
515,EX2300,ADJ,nmod,1.0,CVE20190005,43.0
516,/,SYM,punct,1.0,CVE20190005,44.0
517,EX3400,NOUN,compound,1.0,CVE20190005,45.0
518,series,NOUN,pobj,1.0,CVE20190005,46.0
519,;,PUNCT,punct,1.0,CVE20190005,47.0
520,16.1,NUM,nummod,1.0,CVE20190005,48.0
521,versions,NOUN,conj,1.0,CVE20190005,49.0
522,prior,ADV,advmod,1.0,CVE20190005,50.0
523,to,ADP,prep,1.0,CVE20190005,51.0
524,16.1R7,NUM,pobj,1.0,CVE20190005,52.0
525,;,PUNCT,punct,1.0,CVE20190005,53.0
526,17.1,NUM,nummod,1.0,CVE20190005,54.0
527,versions,NOUN,conj,1.0,CVE20190005,55.0
528,prior,ADV,advmod,1.0,CVE20190005,56.0
529,to,ADP,prep,1.0,CVE20190005,57.0
530,17.1R2-S10,NUM,pobj,1.0,CVE20190005,58.0
531,",",PUNCT,punct,1.0,CVE20190005,59.0
532,17.1R3,NUM,appos,1.0,CVE20190005,60.0
533,;,PUNCT,punct,1.0,CVE20190005,61.0
534,17.2,NUM,nummod,1.0,CVE20190005,62.0
535,versions,NOUN,conj,1.0,CVE20190005,63.0
536,prior,ADV,advmod,1.0,CVE20190005,64.0
537,to,ADP,prep,1.0,CVE20190005,65.0
538,17.2R3,NUM,pobj,1.0,CVE20190005,66.0
539,;,PUNCT,punct,1.0,CVE20190005,67.0
540,17.3,NUM,nummod,1.0,CVE20190005,68.0
541,versions,NOUN,appos,1.0,CVE20190005,69.0
542,prior,ADV,advmod,1.0,CVE20190005,70.0
543,to,ADP,prep,1.0,CVE20190005,71.0
544,17.3R3,NUM,pobj,1.0,CVE20190005,72.0
545,;,PUNCT,punct,1.0,CVE20190005,73.0
546,17.4,NUM,nummod,1.0,CVE20190005,74.0
547,versions,NOUN,appos,1.0,CVE20190005,75.0
548,prior,ADV,advmod,1.0,CVE20190005,76.0
549,to,ADP,prep,1.0,CVE20190005,77.0
550,17.4R2,NUM,pobj,1.0,CVE20190005,78.0
551,;,PUNCT,punct,1.0,CVE20190005,79.0
552,18.1,NUM,nummod,1.0,CVE20190005,80.0
553,versions,NOUN,appos,1.0,CVE20190005,81.0
554,prior,ADV,advmod,1.0,CVE20190005,82.0
555,to,ADP,prep,1.0,CVE20190005,83.0
556,18.1R2,NUM,pobj,1.0,CVE20190005,84.0
557,.,PUNCT,punct,1.0,CVE20190005,85.0
558,"
",SPACE,,1.0,CVE20190005,86.0
559,A,DET,det,1.0,CVE20190006,0.0
560,certain,ADJ,amod,1.0,CVE20190006,1.0
561,crafted,VERB,amod,1.0,CVE20190006,2.0
562,HTTP,NOUN,compound,1.0,CVE20190006,3.0
563,packet,NOUN,nsubj,1.0,CVE20190006,4.0
564,can,VERB,aux,1.0,CVE20190006,5.0
565,trigger,VERB,ROOT,1.0,CVE20190006,6.0
566,an,DET,det,1.0,CVE20190006,7.0
567,uninitialized,ADJ,amod,1.0,CVE20190006,8.0
568,function,NOUN,compound,1.0,CVE20190006,9.0
569,pointer,NOUN,compound,1.0,CVE20190006,10.0
570,deference,NOUN,compound,1.0,CVE20190006,11.0
571,vulnerability,NOUN,dobj,1.0,CVE20190006,12.0
572,in,ADP,prep,1.0,CVE20190006,13.0
573,the,DET,det,1.0,CVE20190006,14.0
574,Packet,PROPN,compound,1.0,CVE20190006,15.0
575,Forwarding,PROPN,compound,1.0,CVE20190006,16.0
576,Engine,PROPN,compound,1.0,CVE20190006,17.0
577,manager,NOUN,pobj,1.0,CVE20190006,18.0
578,(,PUNCT,punct,1.0,CVE20190006,19.0
579,fxpc,PROPN,appos,1.0,CVE20190006,20.0
580,),PUNCT,punct,1.0,CVE20190006,21.0
581,on,ADP,prep,1.0,CVE20190006,22.0
582,all,DET,det,1.0,CVE20190006,23.0
583,EX,PROPN,pobj,1.0,CVE20190006,24.0
584,",",PUNCT,punct,1.0,CVE20190006,25.0
585,QFX,PROPN,conj,1.0,CVE20190006,26.0
586,and,CCONJ,cc,1.0,CVE20190006,27.0
587,MX,PROPN,compound,1.0,CVE20190006,28.0
588,Series,PROPN,compound,1.0,CVE20190006,29.0
589,devices,NOUN,conj,1.0,CVE20190006,30.0
590,in,ADP,prep,1.0,CVE20190006,31.0
591,a,DET,det,1.0,CVE20190006,32.0
592,Virtual,PROPN,compound,1.0,CVE20190006,33.0
593,Chassis,PROPN,compound,1.0,CVE20190006,34.0
594,configuration,NOUN,pobj,1.0,CVE20190006,35.0
595,"
",SPACE,,1.0,CVE20190006,36.0
596,This,DET,det,1.0,CVE20190006,0.0
597,issue,NOUN,nsubj,1.0,CVE20190006,1.0
598,can,VERB,aux,1.0,CVE20190006,2.0
599,result,VERB,ROOT,1.0,CVE20190006,3.0
600,in,ADP,prep,1.0,CVE20190006,4.0
601,a,DET,det,1.0,CVE20190006,5.0
602,crash,NOUN,pobj,1.0,CVE20190006,6.0
603,of,ADP,prep,1.0,CVE20190006,7.0
604,the,DET,det,1.0,CVE20190006,8.0
605,fxpc,PROPN,compound,1.0,CVE20190006,9.0
606,daemon,NOUN,pobj,1.0,CVE20190006,10.0
607,or,CCONJ,cc,1.0,CVE20190006,11.0
608,may,VERB,aux,1.0,CVE20190006,12.0
609,potentially,ADV,advmod,1.0,CVE20190006,13.0
610,lead,VERB,conj,1.0,CVE20190006,14.0
611,to,ADP,prep,1.0,CVE20190006,15.0
612,remote,ADJ,amod,1.0,CVE20190006,16.0
613,code,NOUN,compound,1.0,CVE20190006,17.0
614,execution,NOUN,pobj,1.0,CVE20190006,18.0
615,"
",SPACE,,1.0,CVE20190006,19.0
616,This,DET,det,1.0,CVE20190006,0.0
617,issue,NOUN,nsubj,1.0,CVE20190006,1.0
618,only,ADV,advmod,1.0,CVE20190006,2.0
619,occurs,VERB,ROOT,1.0,CVE20190006,3.0
620,when,ADV,advmod,1.0,CVE20190006,4.0
621,the,DET,det,1.0,CVE20190006,5.0
622,crafted,VERB,amod,1.0,CVE20190006,6.0
623,packet,NOUN,dobj,1.0,CVE20190006,7.0
624,it,PRON,nsubj,1.0,CVE20190006,8.0
625,destined,VERB,relcl,1.0,CVE20190006,9.0
626,to,ADP,prep,1.0,CVE20190006,10.0
627,the,DET,det,1.0,CVE20190006,11.0
628,device,NOUN,pobj,1.0,CVE20190006,12.0
629,"
",SPACE,,1.0,CVE20190006,13.0
630,Affected,ADJ,amod,1.0,CVE20190006,0.0
631,releases,NOUN,nsubj,1.0,CVE20190006,1.0
632,are,AUX,ROOT,1.0,CVE20190006,2.0
633,Juniper,PROPN,compound,1.0,CVE20190006,3.0
634,Networks,PROPN,attr,1.0,CVE20190006,4.0
635,Junos,PROPN,compound,1.0,CVE20190006,5.0
636,OS,PROPN,appos,1.0,CVE20190006,6.0
637,:,PUNCT,punct,1.0,CVE20190006,7.0
638,14.1X53,NUM,compound,1.0,CVE20190006,8.0
639,versions,NOUN,appos,1.0,CVE20190006,9.0
640,prior,ADV,advmod,1.0,CVE20190006,10.0
641,to,ADP,prep,1.0,CVE20190006,11.0
642,14.1X53-D47,NUM,pobj,1.0,CVE20190006,12.0
643,on,ADP,prep,1.0,CVE20190006,13.0
644,EX,PROPN,pobj,1.0,CVE20190006,14.0
645,and,CCONJ,cc,1.0,CVE20190006,15.0
646,QFX,PROPN,compound,1.0,CVE20190006,16.0
647,Virtual,PROPN,compound,1.0,CVE20190006,17.0
648,Chassis,PROPN,compound,1.0,CVE20190006,18.0
649,Platforms,PROPN,conj,1.0,CVE20190006,19.0
650,;,PUNCT,punct,1.0,CVE20190006,20.0
651,15.1,NUM,nummod,1.0,CVE20190006,21.0
652,versions,NOUN,ROOT,1.0,CVE20190006,22.0
653,prior,ADV,advmod,1.0,CVE20190006,23.0
654,to,ADP,prep,1.0,CVE20190006,24.0
655,15.1R7-S3,PROPN,nummod,1.0,CVE20190006,25.0
656,all,DET,det,1.0,CVE20190006,26.0
657,Virtual,PROPN,compound,1.0,CVE20190006,27.0
658,Chassis,PROPN,compound,1.0,CVE20190006,28.0
659,Platforms,PROPN,compound,1.0,CVE20190006,29.0
660,15.1X53,NUM,compound,1.0,CVE20190006,30.0
661,versions,NOUN,pobj,1.0,CVE20190006,31.0
662,prior,ADV,advmod,1.0,CVE20190006,32.0
663,to,ADP,prep,1.0,CVE20190006,33.0
664,15.1X53-D50,NUM,pobj,1.0,CVE20190006,34.0
665,on,ADP,prep,1.0,CVE20190006,35.0
666,EX,PROPN,nmod,1.0,CVE20190006,36.0
667,and,CCONJ,cc,1.0,CVE20190006,37.0
668,QFX,PROPN,conj,1.0,CVE20190006,38.0
669,Virtual,PROPN,compound,1.0,CVE20190006,39.0
670,Chassis,PROPN,compound,1.0,CVE20190006,40.0
671,Platforms,PROPN,pobj,1.0,CVE20190006,41.0
672,.,PUNCT,punct,1.0,CVE20190006,42.0
673,"
",SPACE,,1.0,CVE20190006,43.0
674,The,DET,det,1.0,CVE20190007,0.0
675,vMX,PUNCT,compound,1.0,CVE20190007,1.0
676,Series,PROPN,compound,1.0,CVE20190007,2.0
677,software,NOUN,nsubj,1.0,CVE20190007,3.0
678,uses,VERB,ROOT,1.0,CVE20190007,4.0
679,a,DET,det,1.0,CVE20190007,5.0
680,predictable,ADJ,amod,1.0,CVE20190007,6.0
681,IP,NOUN,compound,1.0,CVE20190007,7.0
682,ID,NOUN,compound,1.0,CVE20190007,8.0
683,Sequence,NOUN,compound,1.0,CVE20190007,9.0
684,Number,NOUN,dobj,1.0,CVE20190007,10.0
685,"
",SPACE,,1.0,CVE20190007,11.0
686,This,DET,nsubj,1.0,CVE20190007,0.0
687,leaves,VERB,ROOT,1.0,CVE20190007,1.0
688,the,DET,det,1.0,CVE20190007,2.0
689,system,NOUN,dobj,1.0,CVE20190007,3.0
690,as,ADV,advmod,1.0,CVE20190007,4.0
691,well,ADV,advmod,1.0,CVE20190007,5.0
692,as,SCONJ,cc,1.0,CVE20190007,6.0
693,clients,NOUN,dobj,1.0,CVE20190007,7.0
694,connecting,VERB,acl,1.0,CVE20190007,8.0
695,through,ADP,prep,1.0,CVE20190007,9.0
696,the,DET,det,1.0,CVE20190007,10.0
697,device,NOUN,pobj,1.0,CVE20190007,11.0
698,susceptible,ADJ,amod,1.0,CVE20190007,12.0
699,to,ADP,prep,1.0,CVE20190007,13.0
700,a,DET,det,1.0,CVE20190007,14.0
701,family,NOUN,pobj,1.0,CVE20190007,15.0
702,of,ADP,prep,1.0,CVE20190007,16.0
703,attacks,NOUN,pobj,1.0,CVE20190007,17.0
704,which,DET,nsubj,1.0,CVE20190007,18.0
705,rely,VERB,relcl,1.0,CVE20190007,19.0
706,on,ADP,prep,1.0,CVE20190007,20.0
707,the,DET,det,1.0,CVE20190007,21.0
708,use,NOUN,pobj,1.0,CVE20190007,22.0
709,of,ADP,prep,1.0,CVE20190007,23.0
710,predictable,ADJ,amod,1.0,CVE20190007,24.0
711,IP,NOUN,compound,1.0,CVE20190007,25.0
712,ID,PROPN,compound,1.0,CVE20190007,26.0
713,sequence,NOUN,compound,1.0,CVE20190007,27.0
714,numbers,NOUN,pobj,1.0,CVE20190007,28.0
715,as,SCONJ,prep,1.0,CVE20190007,29.0
716,their,DET,poss,1.0,CVE20190007,30.0
717,base,NOUN,compound,1.0,CVE20190007,31.0
718,method,NOUN,pobj,1.0,CVE20190007,32.0
719,of,ADP,prep,1.0,CVE20190007,33.0
720,attack,NOUN,pobj,1.0,CVE20190007,34.0
721,"
",SPACE,,1.0,CVE20190007,35.0
722,This,DET,det,1.0,CVE20190007,0.0
723,issue,NOUN,nsubjpass,1.0,CVE20190007,1.0
724,was,AUX,auxpass,1.0,CVE20190007,2.0
725,found,VERB,ROOT,1.0,CVE20190007,3.0
726,during,ADP,prep,1.0,CVE20190007,4.0
727,internal,ADJ,amod,1.0,CVE20190007,5.0
728,product,NOUN,compound,1.0,CVE20190007,6.0
729,security,NOUN,compound,1.0,CVE20190007,7.0
730,testing,NOUN,pobj,1.0,CVE20190007,8.0
731,"
",SPACE,,1.0,CVE20190007,9.0
732,Affected,ADJ,amod,1.0,CVE20190007,0.0
733,releases,NOUN,nsubj,1.0,CVE20190007,1.0
734,are,AUX,ROOT,1.0,CVE20190007,2.0
735,Juniper,PROPN,compound,1.0,CVE20190007,3.0
736,Networks,PROPN,compound,1.0,CVE20190007,4.0
737,Junos,PROPN,compound,1.0,CVE20190007,5.0
738,OS,PROPN,attr,1.0,CVE20190007,6.0
739,:,PUNCT,punct,1.0,CVE20190007,7.0
740,15.1,NUM,nummod,1.0,CVE20190007,8.0
741,versions,NOUN,appos,1.0,CVE20190007,9.0
742,prior,ADV,advmod,1.0,CVE20190007,10.0
743,to,ADP,prep,1.0,CVE20190007,11.0
744,15.1F5,NUM,pobj,1.0,CVE20190007,12.0
745,on,ADP,prep,1.0,CVE20190007,13.0
746,vMX,PUNCT,compound,1.0,CVE20190007,14.0
747,Series,PROPN,pobj,1.0,CVE20190007,15.0
748,.,PUNCT,punct,1.0,CVE20190007,16.0
749,"
",SPACE,,1.0,CVE20190007,17.0
750,A,DET,det,1.0,CVE20190008,0.0
751,certain,ADJ,amod,1.0,CVE20190008,1.0
752,sequence,NOUN,nsubj,1.0,CVE20190008,2.0
753,of,ADP,prep,1.0,CVE20190008,3.0
754,valid,ADJ,amod,1.0,CVE20190008,4.0
755,BGP,NOUN,pobj,1.0,CVE20190008,5.0
756,or,CCONJ,cc,1.0,CVE20190008,6.0
757,IPv6,NOUN,advmod,1.0,CVE20190008,7.0
758,BFD,PROPN,compound,1.0,CVE20190008,8.0
759,packets,NOUN,nsubj,1.0,CVE20190008,9.0
760,may,VERB,aux,1.0,CVE20190008,10.0
761,trigger,VERB,ROOT,1.0,CVE20190008,11.0
762,a,DET,det,1.0,CVE20190008,12.0
763,stack,NOUN,nmod,1.0,CVE20190008,13.0
764,based,VERB,amod,1.0,CVE20190008,14.0
765,buffer,NOUN,compound,1.0,CVE20190008,15.0
766,overflow,NOUN,dobj,1.0,CVE20190008,16.0
767,in,ADP,prep,1.0,CVE20190008,17.0
768,the,DET,det,1.0,CVE20190008,18.0
769,Junos,PROPN,compound,1.0,CVE20190008,19.0
770,OS,PROPN,compound,1.0,CVE20190008,20.0
771,Packet,PROPN,compound,1.0,CVE20190008,21.0
772,Forwarding,PROPN,compound,1.0,CVE20190008,22.0
773,Engine,NOUN,compound,1.0,CVE20190008,23.0
774,manager,NOUN,nmod,1.0,CVE20190008,24.0
775,(,PUNCT,punct,1.0,CVE20190008,25.0
776,FXPC,PROPN,appos,1.0,CVE20190008,26.0
777,),PUNCT,punct,1.0,CVE20190008,27.0
778,process,NOUN,pobj,1.0,CVE20190008,28.0
779,on,ADP,prep,1.0,CVE20190008,29.0
780,QFX5000,PROPN,compound,1.0,CVE20190008,30.0
781,series,PROPN,pobj,1.0,CVE20190008,31.0
782,",",PUNCT,punct,1.0,CVE20190008,32.0
783,EX4300,PROPN,appos,1.0,CVE20190008,33.0
784,",",PUNCT,punct,1.0,CVE20190008,34.0
785,EX4600,ADP,compound,1.0,CVE20190008,35.0
786,devices,NOUN,appos,1.0,CVE20190008,36.0
787,"
",SPACE,,1.0,CVE20190008,37.0
788,This,DET,det,1.0,CVE20190008,0.0
789,issue,NOUN,nsubj,1.0,CVE20190008,1.0
790,can,VERB,aux,1.0,CVE20190008,2.0
791,result,VERB,ROOT,1.0,CVE20190008,3.0
792,in,ADP,prep,1.0,CVE20190008,4.0
793,a,DET,det,1.0,CVE20190008,5.0
794,crash,NOUN,pobj,1.0,CVE20190008,6.0
795,of,ADP,prep,1.0,CVE20190008,7.0
796,the,DET,det,1.0,CVE20190008,8.0
797,fxpc,PROPN,compound,1.0,CVE20190008,9.0
798,daemon,NOUN,pobj,1.0,CVE20190008,10.0
799,or,CCONJ,cc,1.0,CVE20190008,11.0
800,may,VERB,aux,1.0,CVE20190008,12.0
801,potentially,ADV,advmod,1.0,CVE20190008,13.0
802,lead,VERB,conj,1.0,CVE20190008,14.0
803,to,ADP,prep,1.0,CVE20190008,15.0
804,remote,ADJ,amod,1.0,CVE20190008,16.0
805,code,NOUN,compound,1.0,CVE20190008,17.0
806,execution,NOUN,pobj,1.0,CVE20190008,18.0
807,"
",SPACE,,1.0,CVE20190008,19.0
808,Affected,ADJ,amod,1.0,CVE20190008,0.0
809,releases,NOUN,nsubj,1.0,CVE20190008,1.0
810,are,AUX,ROOT,1.0,CVE20190008,2.0
811,Juniper,PROPN,compound,1.0,CVE20190008,3.0
812,Networks,PROPN,compound,1.0,CVE20190008,4.0
813,Junos,PROPN,compound,1.0,CVE20190008,5.0
814,OS,PROPN,attr,1.0,CVE20190008,6.0
815,on,ADP,prep,1.0,CVE20190008,7.0
816,QFX,PROPN,nmod,1.0,CVE20190008,8.0
817,5000,NUM,nummod,1.0,CVE20190008,9.0
818,series,NOUN,pobj,1.0,CVE20190008,10.0
819,",",PUNCT,punct,1.0,CVE20190008,11.0
820,EX4300,PROPN,npadvmod,1.0,CVE20190008,12.0
821,",",PUNCT,punct,1.0,CVE20190008,13.0
822,EX4600,PRON,nsubj,1.0,CVE20190008,14.0
823,are,AUX,ccomp,1.0,CVE20190008,15.0
824,:,PUNCT,punct,1.0,CVE20190008,16.0
825,14.1X53,NUM,attr,1.0,CVE20190008,17.0
826,;,PUNCT,punct,1.0,CVE20190008,18.0
827,15.1X53,NUM,compound,1.0,CVE20190008,19.0
828,versions,NOUN,conj,1.0,CVE20190008,20.0
829,prior,ADV,advmod,1.0,CVE20190008,21.0
830,to,ADP,prep,1.0,CVE20190008,22.0
831,15.1X53-D235,NUM,pobj,1.0,CVE20190008,23.0
832,;,PUNCT,punct,1.0,CVE20190008,24.0
833,17.1,NUM,nummod,1.0,CVE20190008,25.0
834,versions,NOUN,conj,1.0,CVE20190008,26.0
835,prior,ADV,advmod,1.0,CVE20190008,27.0
836,to,ADP,prep,1.0,CVE20190008,28.0
837,17.1R3,NUM,pobj,1.0,CVE20190008,29.0
838,;,PUNCT,punct,1.0,CVE20190008,30.0
839,17.2,NUM,nummod,1.0,CVE20190008,31.0
840,versions,NOUN,conj,1.0,CVE20190008,32.0
841,prior,ADV,advmod,1.0,CVE20190008,33.0
842,to,ADP,prep,1.0,CVE20190008,34.0
843,17.2R3,NUM,pobj,1.0,CVE20190008,35.0
844,;,PUNCT,punct,1.0,CVE20190008,36.0
845,17.3,NUM,nummod,1.0,CVE20190008,37.0
846,versions,NOUN,conj,1.0,CVE20190008,38.0
847,prior,ADV,advmod,1.0,CVE20190008,39.0
848,to,ADP,prep,1.0,CVE20190008,40.0
849,17.3R3-S2,PROPN,pobj,1.0,CVE20190008,41.0
850,",",PUNCT,punct,1.0,CVE20190008,42.0
851,17.3R4,NUM,appos,1.0,CVE20190008,43.0
852,;,PUNCT,punct,1.0,CVE20190008,44.0
853,17.4,NUM,nummod,1.0,CVE20190008,45.0
854,versions,NOUN,conj,1.0,CVE20190008,46.0
855,prior,ADV,advmod,1.0,CVE20190008,47.0
856,to,ADP,prep,1.0,CVE20190008,48.0
857,17.4R2-S1,NUM,pobj,1.0,CVE20190008,49.0
858,",",PUNCT,punct,1.0,CVE20190008,50.0
859,17.4R3,NUM,appos,1.0,CVE20190008,51.0
860,;,PUNCT,punct,1.0,CVE20190008,52.0
861,18.1,NUM,nummod,1.0,CVE20190008,53.0
862,versions,NOUN,appos,1.0,CVE20190008,54.0
863,prior,ADV,advmod,1.0,CVE20190008,55.0
864,to,ADP,prep,1.0,CVE20190008,56.0
865,18.1R3-S1,NUM,pobj,1.0,CVE20190008,57.0
866,",",PUNCT,punct,1.0,CVE20190008,58.0
867,18.1R4,NUM,appos,1.0,CVE20190008,59.0
868,;,PUNCT,punct,1.0,CVE20190008,60.0
869,18.2,NUM,nummod,1.0,CVE20190008,61.0
870,versions,NOUN,appos,1.0,CVE20190008,62.0
871,prior,ADV,advmod,1.0,CVE20190008,63.0
872,to,ADP,prep,1.0,CVE20190008,64.0
873,18.2R2,NUM,pobj,1.0,CVE20190008,65.0
874,;,PUNCT,punct,1.0,CVE20190008,66.0
875,18.2X75,NUM,compound,1.0,CVE20190008,67.0
876,versions,NOUN,conj,1.0,CVE20190008,68.0
877,prior,ADV,advmod,1.0,CVE20190008,69.0
878,to,ADP,prep,1.0,CVE20190008,70.0
879,18.2X75-D30,NUM,pobj,1.0,CVE20190008,71.0
880,;,PUNCT,punct,1.0,CVE20190008,72.0
881,18.3,NUM,nummod,1.0,CVE20190008,73.0
882,versions,NOUN,conj,1.0,CVE20190008,74.0
883,prior,ADV,advmod,1.0,CVE20190008,75.0
884,to,ADP,prep,1.0,CVE20190008,76.0
885,18.3R2,NUM,pobj,1.0,CVE20190008,77.0
886,.,PUNCT,punct,1.0,CVE20190008,78.0
887,"
",SPACE,,1.0,CVE20190008,79.0
888,On,ADP,prep,1.0,CVE20190009,0.0
889,EX2300,ADJ,pobj,1.0,CVE20190009,1.0
890,and,CCONJ,cc,1.0,CVE20190009,2.0
891,EX3400,NOUN,compound,1.0,CVE20190009,3.0
892,series,NOUN,conj,1.0,CVE20190009,4.0
893,",",PUNCT,punct,1.0,CVE20190009,5.0
894,high,ADJ,amod,1.0,CVE20190009,6.0
895,disk,NOUN,compound,1.0,CVE20190009,7.0
896,I,PROPN,nmod,1.0,CVE20190009,8.0
897,/,SYM,punct,1.0,CVE20190009,9.0
898,O,NOUN,compound,1.0,CVE20190009,10.0
899,operations,NOUN,nsubj,1.0,CVE20190009,11.0
900,may,VERB,aux,1.0,CVE20190009,12.0
901,disrupt,VERB,ROOT,1.0,CVE20190009,13.0
902,the,DET,det,1.0,CVE20190009,14.0
903,communication,NOUN,dobj,1.0,CVE20190009,15.0
904,between,ADP,prep,1.0,CVE20190009,16.0
905,the,DET,det,1.0,CVE20190009,17.0
906,routing,NOUN,compound,1.0,CVE20190009,18.0
907,engine,NOUN,pobj,1.0,CVE20190009,19.0
908,(,PUNCT,punct,1.0,CVE20190009,20.0
909,RE,PROPN,appos,1.0,CVE20190009,21.0
910,),PUNCT,punct,1.0,CVE20190009,22.0
911,and,CCONJ,cc,1.0,CVE20190009,23.0
912,the,DET,det,1.0,CVE20190009,24.0
913,packet,NOUN,npadvmod,1.0,CVE20190009,25.0
914,forwarding,VERB,amod,1.0,CVE20190009,26.0
915,engine,NOUN,conj,1.0,CVE20190009,27.0
916,(,PUNCT,punct,1.0,CVE20190009,28.0
917,PFE,PROPN,appos,1.0,CVE20190009,29.0
918,),PUNCT,punct,1.0,CVE20190009,30.0
919,"
",SPACE,,1.0,CVE20190009,31.0
920,In,ADP,prep,1.0,CVE20190009,0.0
921,a,DET,det,1.0,CVE20190009,1.0
922,virtual,ADJ,amod,1.0,CVE20190009,2.0
923,chassis,NOUN,nmod,1.0,CVE20190009,3.0
924,(,PUNCT,punct,1.0,CVE20190009,4.0
925,VC,PROPN,nmod,1.0,CVE20190009,5.0
926,),PUNCT,punct,1.0,CVE20190009,6.0
927,deployment,NOUN,pobj,1.0,CVE20190009,7.0
928,",",PUNCT,punct,1.0,CVE20190009,8.0
929,this,DET,det,1.0,CVE20190009,9.0
930,issue,NOUN,nsubj,1.0,CVE20190009,10.0
931,disrupts,VERB,ROOT,1.0,CVE20190009,11.0
932,communication,NOUN,dobj,1.0,CVE20190009,12.0
933,between,ADP,prep,1.0,CVE20190009,13.0
934,the,DET,det,1.0,CVE20190009,14.0
935,VC,PROPN,compound,1.0,CVE20190009,15.0
936,members,NOUN,pobj,1.0,CVE20190009,16.0
937,"
",SPACE,,1.0,CVE20190009,17.0
938,This,DET,det,1.0,CVE20190009,0.0
939,issue,NOUN,nsubj,1.0,CVE20190009,1.0
940,does,AUX,aux,1.0,CVE20190009,2.0
941,not,PART,neg,1.0,CVE20190009,3.0
942,affect,VERB,ROOT,1.0,CVE20190009,4.0
943,other,ADJ,amod,1.0,CVE20190009,5.0
944,Junos,PROPN,compound,1.0,CVE20190009,6.0
945,platforms,NOUN,dobj,1.0,CVE20190009,7.0
946,"
",SPACE,,1.0,CVE20190009,8.0
947,Affected,ADJ,amod,1.0,CVE20190009,0.0
948,releases,NOUN,nsubj,1.0,CVE20190009,1.0
949,are,AUX,ROOT,1.0,CVE20190009,2.0
950,Junos,PROPN,compound,1.0,CVE20190009,3.0
951,OS,PROPN,attr,1.0,CVE20190009,4.0
952,on,ADP,prep,1.0,CVE20190009,5.0
953,EX2300,ADJ,pobj,1.0,CVE20190009,6.0
954,and,CCONJ,cc,1.0,CVE20190009,7.0
955,EX3400,NOUN,compound,1.0,CVE20190009,8.0
956,series,NOUN,conj,1.0,CVE20190009,9.0
957,:,PUNCT,punct,1.0,CVE20190009,10.0
958,15.1X53,NUM,compound,1.0,CVE20190009,11.0
959,versions,NOUN,appos,1.0,CVE20190009,12.0
960,prior,ADV,advmod,1.0,CVE20190009,13.0
961,to,ADP,prep,1.0,CVE20190009,14.0
962,15.1X53-D590,NUM,pobj,1.0,CVE20190009,15.0
963,;,PUNCT,punct,1.0,CVE20190009,16.0
964,18.1,NUM,nummod,1.0,CVE20190009,17.0
965,versions,NOUN,appos,1.0,CVE20190009,18.0
966,prior,ADV,advmod,1.0,CVE20190009,19.0
967,to,ADP,prep,1.0,CVE20190009,20.0
968,18.1R2-S2,NUM,pobj,1.0,CVE20190009,21.0
969,",",PUNCT,punct,1.0,CVE20190009,22.0
970,18.1R3,NUM,appos,1.0,CVE20190009,23.0
971,;,PUNCT,punct,1.0,CVE20190009,24.0
972,18.2,NUM,nummod,1.0,CVE20190009,25.0
973,versions,NOUN,conj,1.0,CVE20190009,26.0
974,prior,ADV,advmod,1.0,CVE20190009,27.0
975,to,ADP,prep,1.0,CVE20190009,28.0
976,18.2R2,NUM,pobj,1.0,CVE20190009,29.0
977,.,PUNCT,punct,1.0,CVE20190009,30.0
978,"
",SPACE,,1.0,CVE20190009,31.0
979,An,DET,det,1.0,CVE20190010,0.0
980,SRX,PROPN,compound,1.0,CVE20190010,1.0
981,Series,PROPN,compound,1.0,CVE20190010,2.0
982,Service,PROPN,compound,1.0,CVE20190010,3.0
983,Gateway,PROPN,nsubj,1.0,CVE20190010,4.0
984,configured,VERB,ROOT,1.0,CVE20190010,5.0
985,for,ADP,prep,1.0,CVE20190010,6.0
986,Unified,PROPN,compound,1.0,CVE20190010,7.0
987,Threat,PROPN,compound,1.0,CVE20190010,8.0
988,Management,PROPN,pobj,1.0,CVE20190010,9.0
989,(,PUNCT,punct,1.0,CVE20190010,10.0
990,UTM,PROPN,appos,1.0,CVE20190010,11.0
991,),PUNCT,punct,1.0,CVE20190010,12.0
992,may,VERB,aux,1.0,CVE20190010,13.0
993,experience,VERB,ccomp,1.0,CVE20190010,14.0
